Cores: 10, tasks: 200
(500|500|20|0.75|0.01)
11952;16158.5
11774;14889.6
11533;14238.5
11730;13699.2
11589;13174.6
11445;12748
11368;12388.8
11297;12235.4
11313;12132.4
11251;12012.1
11251;11972.8
11194;11888.5
11124;11811.6
11124;11731.6
11124;11677.7
11124;11660.5
11124;11641.4
11124;11638.8
11124;11613.4
11108;11621
11108;11610.8
11108;11601.6
11108;11589.8
11100;11586.6
11100;11581.9
11100;11581.1
11080;11563.3
11073;11569.4
11053;11565.1
11053;11560.6
11053;11549
11053;11536.7
11053;11540.8
11053;11532.5
11053;11541.4
11053;11535.2
11053;11542.2
11036;11538.1
11036;11532.1
11036;11535.9
11036;11518.2
11036;11517.8
11036;11525
11036;11503.3
11036;11522.5
11036;11526.8
11036;11520.7
11036;11519.7
11036;11522.4
11036;11528.7
11036;11540.8
11036;11516.6
11036;11514.9
11036;11520
11036;11518.1
11036;11510.5
11036;11524.9
11036;11515.8
11036;11527
11036;11514.3
11036;11523.5
11036;11519.3
11036;11512.3
11036;11515
11036;11515
11036;11519.9
11036;11507.5
11036;11523.3
11036;11516.8
11036;11515
11036;11515.5
11036;11517.1
11036;11515.3
11036;11512.6
11029;11507.1
11029;11504.4
11029;11504
11029;11506
11029;11510.7
11029;11510.5
11029;11507.2
11029;11512.7
11029;11507
11029;11509.1
11029;11506.3
11029;11515.2
11029;11507.9
11029;11505.4
11029;11496.3
11029;11515.3
11029;11505.1
11029;11503.7
11029;11505.9
11029;11506.4
11029;11501.6
11029;11504.6
11029;11502.4
11029;11506
11029;11498.7
11029;11505.5
11029;11511.8
11029;11509.3
11029;11506.6
11029;11499.9
11029;11499.2
11029;11503.8
11029;11500.4
11029;11506.6
11029;11502.2
11029;11502.5
11029;11499.2
11029;11505.6
11029;11509
11029;11504.3
11029;11500
11029;11502.7
11029;11499.2
11029;11499.8
11029;11502.3
11029;11495.7
11029;11504.4
11029;11510.1
11029;11507.2
11029;11503.2
11029;11498.5
11026;11504.4
11026;11500.2
11026;11494.7
11026;11504.7
11026;11499.1
11026;11498.3
11026;11501.2
11026;11509.6
11026;11501.5
11026;11503.8
11026;11505
11026;11515.9
11026;11507.9
11026;11490.1
11026;11499.2
11026;11492.8
11026;11498.5
11026;11510.9
11026;11495.6
11026;11506
11026;11491.5
11026;11505.5
11026;11503.5
11026;11496
11026;11491.4
11026;11501.3
11026;11503.2
11026;11502.8
11026;11518.6
11026;11490.6
11026;11505.5
11026;11504.2
11026;11497.5
11026;11503.8
11026;11512
11026;11503.1
11026;11508.3
11026;11491.5
11026;11497.1
11026;11496.4
11026;11499.2
11026;11497
11026;11505
11026;11499.8
11025;11497.6
11025;11507.3
11025;11506.4
11025;11514.4
11025;11498.1
11025;11502.6
11025;11505.5
11025;11501.6
11025;11495.6
11025;11505.2
11025;11505.1
11025;11497.3
11025;11511.6
11025;11504.1
11025;11490.2
11025;11504.3
11025;11507.5
11025;11501.8
11025;11491.7
11025;11496.9
11021;11497.5
11021;11494.7
11021;11492
11021;11493.9
11021;11500.1
11021;11490.8
11021;11502.1
11021;11492.4
11021;11499.4
11021;11504.9
11021;11511.7
11021;11496.7
11021;11497.9
11021;11490.6
11021;11495.2
11021;11496.7
11021;11510.7
11021;11505.3
11021;11498.8
11021;11505.8
11021;11496
11021;11493
11021;11502.3
11021;11499.2
11021;11499
11021;11505.1
11021;11500.1
11021;11501.8
11021;11503.3
11021;11498.9
11021;11496.6
11021;11510.3
11021;11507.8
11021;11498.1
11021;11504.4
11021;11494.3
11021;11494.9
11021;11495.9
11021;11495.9
11021;11499.4
11021;11509.3
11021;11497.4
11021;11494.7
11021;11506.6
11021;11509.5
11021;11503.5
11021;11502.1
11021;11493.1
11021;11494.4
11021;11503.4
11021;11498.4
11021;11507.9
11021;11497.3
11021;11502.9
11021;11505.2
11021;11495.8
11021;11492.6
11021;11503
11021;11496.8
11021;11496
11021;11497.6
11021;11497.5
11021;11514.6
11021;11494.9
11021;11518.7
11021;11496.2
11021;11500.8
11021;11492.8
11021;11497.2
11021;11500.8
11021;11502.1
11021;11494.6
11021;11498.8
11021;11499.3
11021;11496.1
11021;11508.3
11021;11504.3
11021;11502
11021;11500.1
11021;11491.4
11021;11498.8
11021;11519
11021;11508.2
11021;11500.8
11021;11505.5
11021;11502.5
11021;11497.8
11021;11499.6
11021;11508.5
11021;11489.1
11021;11501.3
11021;11507.4
11021;11512.4
11021;11499.1
11021;11506.9
11021;11495.5
11021;11502
11021;11504.6
11021;11499.7
11021;11502.8
11021;11502.5
11021;11505.9
11021;11498
11021;11496.9
11021;11502.2
11021;11498.5
11021;11509.7
11021;11493
11021;11498.7
11021;11492.3
11021;11496.1
11021;11502.9
11021;11507
11021;11502.4
11021;11499.5
11021;11490.2
11021;11489.2
11021;11500
11021;11502.4
11021;11506.7
11021;11500.9
11021;11495.1
11021;11504.3
11021;11497
11021;11502.1
11021;11500
11021;11507.8
11021;11514
11021;11490.9
11021;11495.8
11021;11493.6
11021;11483.8
11021;11505.8
11021;11503.8
11021;11486.5
11021;11511
11021;11491.9
11021;11496.6
11021;11499.8
11021;11500.2
11021;11500
11021;11502.7
11021;11492.3
11021;11493.1
11021;11508.3
11021;11496.2
11021;11494.5
11021;11506.6
11021;11511.9
11021;11492
11021;11509.3
11021;11512.2
11021;11519.1
11021;11527.1
11021;11530.2
11021;11511.8
11021;11510
11021;11489.2
11021;11499.3
11021;11492.6
11021;11501.4
11021;11486.1
11021;11512.5
11021;11501.5
11021;11506.6
11021;11506.5
11021;11486.7
11021;11506
11021;11485.3
11021;11497.3
11021;11500.7
11021;11488.5
11021;11506.7
11021;11492.6
11021;11489.3
11021;11488.1
11021;11502.5
11021;11498.4
11021;11503.5
11021;11502.9
11021;11503.3
11021;11496.8
11021;11498.3
11021;11499.3
11021;11496.9
11021;11503.3
11021;11504.2
11021;11495.6
11021;11490.6
11021;11490.5
11021;11507.7
11021;11490.8
11021;11500
11021;11488.6
11021;11494.6
11021;11490.7
11021;11495.7
11021;11503.8
11021;11486.6
11021;11492.1
11021;11504.7
11021;11487.8
11021;11507
11021;11503.8
11021;11499.1
11021;11498
11021;11498.4
11021;11493.7
11021;11502.1
11021;11495.2
11021;11493.8
11021;11488.6
11021;11501
11021;11515
11021;11496.4
11021;11491.3
11021;11502
11021;11498.4
11021;11497.3
11021;11496.9
11021;11503.2
11021;11495.7
11021;11490.4
11021;11494.5
11021;11503.3
11021;11503.1
11021;11499.8
11021;11500.8
11020;11502.6
11021;11496.2
11021;11507.3
11021;11495
11021;11501.4
11021;11510.1
11021;11500.1
11021;11495.4
11021;11500.8
11021;11498.1
11021;11496.2
11021;11498.4
11021;11495.8
11021;11492
11021;11494
11021;11498.2
11021;11506.6
11021;11504.7
11021;11499.7
11021;11497.8
11021;11501.2
11021;11499.6
11021;11494.3
11021;11496.5
11021;11491.1
11021;11485.6
11021;11500.5
11021;11487.9
11021;11504.1
11021;11503.2
11021;11489.4
11021;11493.8
11021;11502.7
11021;11494.5
11021;11495.6
11021;11499.6
11021;11501.4
11021;11497.6
11021;11492.9
11021;11493.1
11021;11506.3
11021;11497.7
11021;11508.2
11021;11495.3
11021;11496.2
11021;11499.3
11021;11493.4
11021;11500.3
11019;11499.3
11021;11490.3
11021;11496.5
11021;11504.4
11021;11499.7
11021;11502.6
11021;11498.1
11021;11508.1
11021;11496.4
11021;11493.8
11021;11490.2
11021;11483.5
11021;11483.1
11021;11491.5
11021;11498.7
11021;11489.9
11021;11479.2
11021;11482.7
11021;11493.5
11021;11492.1
11021;11493.4
11021;11495.8
11021;11492.2
11021;11495.9
11021;11487.9
11021;11491.6
11021;11492.2
11021;11499.4
11021;11500.9
11021;11503.2
11021;11504.3
11021;11494.1
11015;11491.2
11015;11503.5
11021;11502.3
X
Cores: 10, tasks: 200
(500|500|20|0.9|0.01)
12314;16133.4
12013;14952.8
11806;14371.3
11851;13757.3
11561;13150.4
11494;12582.9
11493;12344.9
11428;12178.8
11244;12063
11244;11963.8
11231;11895.6
11233;11838.8
11201;11779.6
11201;11735
11179;11706.8
11179;11705.5
11177;11697
11141;11664.3
11141;11621.2
11133;11605.4
11132;11606.6
11124;11595.4
11098;11600
11098;11591
11098;11576.8
11098;11573.3
11098;11566.6
11098;11559.3
11098;11571.5
11098;11555.7
11098;11561.9
